Title,Data ID,PDF Page Number,count,CSV Download URL,PDF Download URL,Download folder name
Table 7.2-1: Preliminary Review of Potential for Cumulative Effects,2541470,630,7,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_6.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_630_7.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-1: Preliminary Review of Potential for Cumulative Effects,2541470,631,8,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_6.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_7.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_631_8.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-1: Preliminary Review of Potential for Cumulative Effects,2541470,632,4,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_632_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_632_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_632_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_632_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-2: Cumulative Effects Assessment and Importance for Soil and Soil Productivity,2541470,634,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_634_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_634_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-3: Cumulative Effects Assessment and Importance for Vegetation,2541470,637,3,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_637_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_637_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_637_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-4: Cumulative Area of Altered Vegetation Communities in the RSA,2445655,182,5,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_182_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_182_2.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_182_3.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_182_4.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_182_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
Table 7.2-6: Cumulative Effects Assessment and Importance for Wetlands,2541470,643,3,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_643_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_643_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_643_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-7: Cumulative Effects Assessment and Importance for Wildlife and Wildlife Habitat,2541470,655,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_655_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_655_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_655_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_655_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_655_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-7: Cumulative Effects Assessment and Importance for Wildlife and Wildlife Habitat,2541470,656,5,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_656_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_656_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_656_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_656_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_656_5.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-8: Cumulative Effects and Importance for Wildlife and Wildlife Habitat,2445655,187,8,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_2.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_3.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_4.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_5.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_6.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_7.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_187_8.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
Table 7.2-8: Existing Background Air Quality within the Air Emissions Local Study Area,2541470,658,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_658_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_658_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.2-9: Regional Land Cover Classes Present in the Wildlife Regional Study Area (RSA) Regional Land Cover Class Area in RSA [ha],2445655,188,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_188_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_188_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
Table 7.3-1: Summary of Assessed Cumulative Effects and Predicted Significance,2541470,680,7,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_6.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_680_7.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.3-1: Summary of Assessed Cumulative Effects and Predicted Significance,2541470,681,7,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_6.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_681_7.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 7.3-1: Summary of Assessed Cumulative Effects and Predicted Significance,2541470,682,6,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_682_1.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_682_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_682_3.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_682_4.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_682_5.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_682_6.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table 8-10 Plant Species at Risk with the Potential to Occur in the PDA or LAA of the Project,2967639,23,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2967639_23_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2967639_23_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2967639,nrgst
"Table 8-6 Summary of Habitat Quality for Spawning, Overwintering, and Rearing Life-stages for Fish Species Potentially Present Along the Chetwynd Loop",3341405,49,2,http://www.cer-rec.gc.ca/esa-ees/sprcrdg/3341405_49_1.csv; http://www.cer-rec.gc.ca/esa-ees/sprcrdg/3341405_49_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3341405,sprcrdg
"Table 8.1-1: Pre-Construction, Supplemental Surveys Planned for the Project for 2014 Supplemental Report",2445655,217,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_217_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_217_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
"Table 8.1-1: Pre-Construction, Supplemental Surveys Planned for the Project for 2014 Supplemental Report",2445655,218,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_218_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_218_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
"Table 8.1-1: Pre-Construction, Supplemental Surveys Planned for the Project for 2014 Supplemental Report",2445655,219,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_219_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_219_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
"Table 8.1-1: Pre-Construction, Supplemental Surveys Planned for the Project for 2014 Supplemental Report",2445655,223,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_223_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_223_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
"Table 8.1-1: Pre-Construction, Supplemental Surveys Planned for the Project for 2014 Supplemental Report",2445655,224,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_224_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445655_224_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445655,wlvrnrvrltrlllp
Table 9-12 Concentration Ratios for Sensitive Receptor Locations (Long-Term Exposure),2968151,27,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2968151_27_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2968151_27_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2968151,nrgst
Table 9-14 Project Contribution to Linear features in the RAA in Mountain Caribou Range,1059857,95,2,http://www.cer-rec.gc.ca/esa-ees/nrthmntn/1059857_95_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthmntn/1059857_95_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/1059857,nrthmntn
Table A-1 Circumstances and Interactions Requiring Detailed Biophysical and Socio-Economic Information,2541470,39,2,http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_39_2.csv; http://www.cer-rec.gc.ca/esa-ees/strnmnln/2541470_39_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2541470,strnmnln
Table A-1 Circumstances and Interactions Requiring Detailed Biophysical and Socio-Economic Information Physical and meteorological environment 5.1,2813701,48,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_48_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_48_3.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_48_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
Table A-1 Circumstances and Interactions Requiring Detailed Biophysical and Socio-Economic Information Physical and meteorological environment 5.2,2445104,31,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_31_2.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_31_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445104,wlvrnrvrltrlllp
Table A-15 Monitoring Sites and Sampling Intervals,667245,29,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667245_29_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667245_29_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667245,vntg
Table A-3 Circumstances Triggering the Need for Detailed Biophysical and Socio-Economic Information,702727,40,3,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_40_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_40_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_40_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table A-3 Soil Unit Extents – Assiniboine River Watercourse Crossing Replacement,2968072,43,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2968072_43_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2968072_43_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2968072,nrgst
Table A-3 Summary of Mitigation Measures for Facility Construction,549421,55,2,http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_55_1.csv; http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_55_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/549421,kystnxl
Table A-3 Summary of Mitigation Measures for Facility Construction,549421,56,2,http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_56_1.csv; http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_56_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/549421,kystnxl
Table A-3 Summary of Mitigation Measures for Facility Construction,549421,57,2,http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_57_1.csv; http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_57_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/549421,kystnxl
Table A-3 Summary of Mitigation Measures for Facility Construction,549421,58,2,http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_58_1.csv; http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_58_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/549421,kystnxl
Table A.5-2 CALMET Model Options Groups 0 and 1,2968356,71,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2968356_71_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2968356_71_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2968356,nrgst
Table A15: Emission Factors for Vegetation Burning Emissions GHG Emissions,702753,66,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702753_66_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702753_66_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702753,lsmrkttlrvrcrssvr
Table A8-1 Spill Reporting Authorities (cont’d),549421,103,2,http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_103_1.csv; http://www.cer-rec.gc.ca/esa-ees/kystnxl/549421_103_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/549421,kystnxl
Table B-1 Site Inspection List Key,3762643,40,2,http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_40_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_40_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3762643,nrthcrrdr
"Table B-1: Contacts Nelson Jalotjot Project Manager TransCanada PipeLines Limited 450 - 1st Street S.W. Calgary, Alberta T2P 5H1 Phone: (403)920-5589 Fax: (403)920-2388 Email: nelson_jalotjot@transcanada.com",702730,64,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_64_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_64_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702730,lsmrkttlrvrcrssvr
"Table B-1: Contacts Nelson Jalotjot Project Manager TransCanada PipeLines Limited 450 - 1st Street S.W. Calgary, Alberta T2P 5H1 Phone: (403)920-5589 Fax: (403)920-2388 Email: nelson_jalotjot@transcanada.com",702730,88,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_88_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702730_88_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702730,lsmrkttlrvrcrssvr
Table B4: Default Equipment Schedules for Canadian Gas Transmission Facilities,702753,68,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702753_68_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702753_68_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702753,lsmrkttlrvrcrssvr
Table C-1 Nutrient level analyses,3580186,38,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_38_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_38_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3580186,2021ngtl
Table C-2 Chemical and physical properties of sampled soils,3580186,39,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_39_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_39_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3580186,2021ngtl
Table C-2 Chemical and physical properties of sampled soils,3580186,40,2,http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_40_1.csv; http://www.cer-rec.gc.ca/esa-ees/2021ngtl/3580186_40_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3580186,2021ngtl
Table E-3c Historical Field Water Quality - Conductivity Concentrations,667295,62,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667295_62_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667295_62_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667295,vntg
Table E2: Mass Balance Summary,2969866,6,2,http://www.cer-rec.gc.ca/esa-ees/nrgst/2969866_6_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrgst/2969866_6_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2969866,nrgst
"Tables 12-7, 12-8 and 12-9 present project and physical activities inclusion lists, which identify",3461938,394,2,http://www.cer-rec.gc.ca/esa-ees/wstpthdlvr/3461938_394_1.csv; http://www.cer-rec.gc.ca/esa-ees/wstpthdlvr/3461938_394_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3461938,wstpthdlvr
